case_id,rel_dir,path_03,path_02,path_inf,path_infx,fs,n_intervals,n_rows,inception_s,variant,state,severity_pct,phase,load_pct,load_label,is_extra,group_id,motor_start,load_change,fault_start,fault_end,hreg_start,hreg_end,freg_start,freg_end
TT_fault_Data_Extra_TT_Fault_Cases_0_5_Phase_c_0_5_0_5_20_fault_at_10_7_22,TT fault Data\Extra TT Fault Cases\0.5%\Phase_c_0.5%\0.5%_20% fault at 10_7.22,D:\Naveen\TT fault Data\Extra TT Fault Cases\0.5%\Phase_c_0.5%\0.5%_20% fault at 10_7.22\TTphaseCat0p5Loading20andFat7p22_03.out,D:\Naveen\TT fault Data\Extra TT Fault Cases\0.5%\Phase_c_0.5%\0.5%_20% fault at 10_7.22\TTphaseCat0p5Loading20andFat7p22_02.out,D:\Naveen\TT fault Data\Extra TT Fault Cases\0.5%\Phase_c_0.5%\0.5%_20% fault at 10_7.22\TTphaseCat0p5Loading20andFat7p22.inf,D:\Naveen\TT fault Data\Extra TT Fault Cases\0.5%\Phase_c_0.5%\0.5%_20% fault at 10_7.22\TTphaseCat0p5Loading20andFat7p22.infx,25000.0,250000,250001,7.22,10.0,faulty,0.5,C,20,20,True,TT_s0.5_pC_l20,50000,100000.0,180500.0,200500.0,110000,180000,181000.0,200000.0
TT_fault_Data_Extra_TT_Fault_Cases_0_5_Phase_c_0_5_0_5_20_fault_at_1_7_202,TT fault Data\Extra TT Fault Cases\0.5%\Phase_c_0.5%\0.5%_20% fault at 1_7.202,D:\Naveen\TT fault Data\Extra TT Fault Cases\0.5%\Phase_c_0.5%\0.5%_20% fault at 1_7.202\TTphaseCat0p5Loading20andFat7p202_03.out,D:\Naveen\TT fault Data\Extra TT Fault Cases\0.5%\Phase_c_0.5%\0.5%_20% fault at 1_7.202\TTphaseCat0p5Loading20andFat7p202_02.out,D:\Naveen\TT fault Data\Extra TT Fault Cases\0.5%\Phase_c_0.5%\0.5%_20% fault at 1_7.202\TTphaseCat0p5Loading20andFat7p202.inf,D:\Naveen\TT fault Data\Extra TT Fault Cases\0.5%\Phase_c_0.5%\0.5%_20% fault at 1_7.202\TTphaseCat0p5Loading20andFat7p202.infx,25000.0,250000,250001,7.202,1.0,faulty,0.5,C,20,20,True,TT_s0.5_pC_l20,50000,100000.0,180050.0,200050.0,110000,179550,180550.0,199550.0
TT_fault_Data_Extra_TT_Fault_Cases_0_5_Phase_c_0_5_0_5_20_fault_at_2_7_204,TT fault Data\Extra TT Fault Cases\0.5%\Phase_c_0.5%\0.5%_20% fault at 2_7.204,D:\Naveen\TT fault Data\Extra TT Fault Cases\0.5%\Phase_c_0.5%\0.5%_20% fault at 2_7.204\TTphaseCat0p5Loading20andFat7p204_03.out,D:\Naveen\TT fault Data\Extra TT Fault Cases\0.5%\Phase_c_0.5%\0.5%_20% fault at 2_7.204\TTphaseCat0p5Loading20andFat7p204_02.out,D:\Naveen\TT fault Data\Extra TT Fault Cases\0.5%\Phase_c_0.5%\0.5%_20% fault at 2_7.204\TTphaseCat0p5Loading20andFat7p204.inf,D:\Naveen\TT fault Data\Extra TT Fault Cases\0.5%\Phase_c_0.5%\0.5%_20% fault at 2_7.204\TTphaseCat0p5Loading20andFat7p204.infx,25000.0,250000,250001,7.204,2.0,faulty,0.5,C,20,20,True,TT_s0.5_pC_l20,50000,100000.0,180100.0,200100.0,110000,179600,180600.0,199600.0
TT_fault_Data_Extra_TT_Fault_Cases_0_5_Phase_c_0_5_0_5_20_fault_at_3_7_206,TT fault Data\Extra TT Fault Cases\0.5%\Phase_c_0.5%\0.5%_20% fault at 3_7.206,D:\Naveen\TT fault Data\Extra TT Fault Cases\0.5%\Phase_c_0.5%\0.5%_20% fault at 3_7.206\TTphaseCat0p5Loading20andFat7p206_03.out,D:\Naveen\TT fault Data\Extra TT Fault Cases\0.5%\Phase_c_0.5%\0.5%_20% fault at 3_7.206\TTphaseCat0p5Loading20andFat7p206_02.out,D:\Naveen\TT fault Data\Extra TT Fault Cases\0.5%\Phase_c_0.5%\0.5%_20% fault at 3_7.206\TTphaseCat0p5Loading20andFat7p206.inf,D:\Naveen\TT fault Data\Extra TT Fault Cases\0.5%\Phase_c_0.5%\0.5%_20% fault at 3_7.206\TTphaseCat0p5Loading20andFat7p206.infx,25000.0,250000,250001,7.206,3.0,faulty,0.5,C,20,20,True,TT_s0.5_pC_l20,50000,100000.0,180150.0,200150.0,110000,179650,180650.0,199650.0
TT_fault_Data_Extra_TT_Fault_Cases_0_5_Phase_c_0_5_0_5_20_fault_at_4_7_208,TT fault Data\Extra TT Fault Cases\0.5%\Phase_c_0.5%\0.5%_20% fault at 4_7.208,D:\Naveen\TT fault Data\Extra TT Fault Cases\0.5%\Phase_c_0.5%\0.5%_20% fault at 4_7.208\TTphaseCat0p5Loading20andFat7p208_03.out,D:\Naveen\TT fault Data\Extra TT Fault Cases\0.5%\Phase_c_0.5%\0.5%_20% fault at 4_7.208\TTphaseCat0p5Loading20andFat7p208_02.out,D:\Naveen\TT fault Data\Extra TT Fault Cases\0.5%\Phase_c_0.5%\0.5%_20% fault at 4_7.208\TTphaseCat0p5Loading20andFat7p208.inf,D:\Naveen\TT fault Data\Extra TT Fault Cases\0.5%\Phase_c_0.5%\0.5%_20% fault at 4_7.208\TTphaseCat0p5Loading20andFat7p208.infx,25000.0,250000,250001,7.208,4.0,faulty,0.5,C,20,20,True,TT_s0.5_pC_l20,50000,100000.0,180200.0,200200.0,110000,179700,180700.0,199700.0
TT_fault_Data_Extra_TT_Fault_Cases_0_5_Phase_c_0_5_0_5_20_fault_at_5_7_210,TT fault Data\Extra TT Fault Cases\0.5%\Phase_c_0.5%\0.5%_20% fault at 5_7.210,D:\Naveen\TT fault Data\Extra TT Fault Cases\0.5%\Phase_c_0.5%\0.5%_20% fault at 5_7.210\TTphaseCat0p5Loading20andFat7p210_03.out,D:\Naveen\TT fault Data\Extra TT Fault Cases\0.5%\Phase_c_0.5%\0.5%_20% fault at 5_7.210\TTphaseCat0p5Loading20andFat7p210_02.out,D:\Naveen\TT fault Data\Extra TT Fault Cases\0.5%\Phase_c_0.5%\0.5%_20% fault at 5_7.210\TTphaseCat0p5Loading20andFat7p210.inf,D:\Naveen\TT fault Data\Extra TT Fault Cases\0.5%\Phase_c_0.5%\0.5%_20% fault at 5_7.210\TTphaseCat0p5Loading20andFat7p210.infx,25000.0,250000,250001,7.21,5.0,faulty,0.5,C,20,20,True,TT_s0.5_pC_l20,50000,100000.0,180250.0,200250.0,110000,179750,180750.0,199750.0
TT_fault_Data_Extra_TT_Fault_Cases_0_5_Phase_c_0_5_0_5_20_fault_at_6_7_212,TT fault Data\Extra TT Fault Cases\0.5%\Phase_c_0.5%\0.5%_20% fault at 6_7.212,D:\Naveen\TT fault Data\Extra TT Fault Cases\0.5%\Phase_c_0.5%\0.5%_20% fault at 6_7.212\TTphaseCat0p5Loading20andFat7p212_03.out,D:\Naveen\TT fault Data\Extra TT Fault Cases\0.5%\Phase_c_0.5%\0.5%_20% fault at 6_7.212\TTphaseCat0p5Loading20andFat7p212_02.out,D:\Naveen\TT fault Data\Extra TT Fault Cases\0.5%\Phase_c_0.5%\0.5%_20% fault at 6_7.212\TTphaseCat0p5Loading20andFat7p212.inf,D:\Naveen\TT fault Data\Extra TT Fault Cases\0.5%\Phase_c_0.5%\0.5%_20% fault at 6_7.212\TTphaseCat0p5Loading20andFat7p212.infx,25000.0,250000,250001,7.212,6.0,faulty,0.5,C,20,20,True,TT_s0.5_pC_l20,50000,100000.0,180300.0,200300.0,110000,179800,180800.0,199800.0
TT_fault_Data_Extra_TT_Fault_Cases_0_5_Phase_c_0_5_0_5_20_fault_at_7_7_214,TT fault Data\Extra TT Fault Cases\0.5%\Phase_c_0.5%\0.5%_20% fault at 7_7.214,D:\Naveen\TT fault Data\Extra TT Fault Cases\0.5%\Phase_c_0.5%\0.5%_20% fault at 7_7.214\TTphaseCat0p5Loading20andFat7p214_03.out,D:\Naveen\TT fault Data\Extra TT Fault Cases\0.5%\Phase_c_0.5%\0.5%_20% fault at 7_7.214\TTphaseCat0p5Loading20andFat7p214_02.out,D:\Naveen\TT fault Data\Extra TT Fault Cases\0.5%\Phase_c_0.5%\0.5%_20% fault at 7_7.214\TTphaseCat0p5Loading20andFat7p214.inf,D:\Naveen\TT fault Data\Extra TT Fault Cases\0.5%\Phase_c_0.5%\0.5%_20% fault at 7_7.214\TTphaseCat0p5Loading20andFat7p214.infx,25000.0,250000,250001,7.214,7.0,faulty,0.5,C,20,20,True,TT_s0.5_pC_l20,50000,100000.0,180350.0,200350.0,110000,179850,180850.0,199850.0
TT_fault_Data_Extra_TT_Fault_Cases_0_5_Phase_c_0_5_0_5_20_fault_at_8_7_216,TT fault Data\Extra TT Fault Cases\0.5%\Phase_c_0.5%\0.5%_20% fault at 8_7.216,D:\Naveen\TT fault Data\Extra TT Fault Cases\0.5%\Phase_c_0.5%\0.5%_20% fault at 8_7.216\TTphaseCat0p5Loading20andFat7p216_03.out,D:\Naveen\TT fault Data\Extra TT Fault Cases\0.5%\Phase_c_0.5%\0.5%_20% fault at 8_7.216\TTphaseCat0p5Loading20andFat7p216_02.out,D:\Naveen\TT fault Data\Extra TT Fault Cases\0.5%\Phase_c_0.5%\0.5%_20% fault at 8_7.216\TTphaseCat0p5Loading20andFat7p216.inf,D:\Naveen\TT fault Data\Extra TT Fault Cases\0.5%\Phase_c_0.5%\0.5%_20% fault at 8_7.216\TTphaseCat0p5Loading20andFat7p216.infx,25000.0,250000,250001,7.216,8.0,faulty,0.5,C,20,20,True,TT_s0.5_pC_l20,50000,100000.0,180400.0,200400.0,110000,179900,180900.0,199900.0
TT_fault_Data_Extra_TT_Fault_Cases_0_5_Phase_c_0_5_0_5_20_fault_at_9_7_218,TT fault Data\Extra TT Fault Cases\0.5%\Phase_c_0.5%\0.5%_20% fault at 9_7.218,D:\Naveen\TT fault Data\Extra TT Fault Cases\0.5%\Phase_c_0.5%\0.5%_20% fault at 9_7.218\TTphaseCat0p5Loading20andFat7p218_03.out,D:\Naveen\TT fault Data\Extra TT Fault Cases\0.5%\Phase_c_0.5%\0.5%_20% fault at 9_7.218\TTphaseCat0p5Loading20andFat7p218_02.out,D:\Naveen\TT fault Data\Extra TT Fault Cases\0.5%\Phase_c_0.5%\0.5%_20% fault at 9_7.218\TTphaseCat0p5Loading20andFat7p218.inf,D:\Naveen\TT fault Data\Extra TT Fault Cases\0.5%\Phase_c_0.5%\0.5%_20% fault at 9_7.218\TTphaseCat0p5Loading20andFat7p218.infx,25000.0,250000,250001,7.218,9.0,faulty,0.5,C,20,20,True,TT_s0.5_pC_l20,50000,100000.0,180450.0,200450.0,110000,179950,180950.0,199950.0
TT_fault_Data_Extra_TT_Fault_Cases_1_Phase_a_1_1_40_fault_at_10_7_22,TT fault Data\Extra TT Fault Cases\1%\Phase_a_1%\1%_40% fault at 10_7.22,D:\Naveen\TT fault Data\Extra TT Fault Cases\1%\Phase_a_1%\1%_40% fault at 10_7.22\TTphaseAat1Loading40andFat7p22_03.out,D:\Naveen\TT fault Data\Extra TT Fault Cases\1%\Phase_a_1%\1%_40% fault at 10_7.22\TTphaseAat1Loading40andFat7p22_02.out,D:\Naveen\TT fault Data\Extra TT Fault Cases\1%\Phase_a_1%\1%_40% fault at 10_7.22\TTphaseAat1Loading40andFat7p22.inf,D:\Naveen\TT fault Data\Extra TT Fault Cases\1%\Phase_a_1%\1%_40% fault at 10_7.22\TTphaseAat1Loading40andFat7p22.infx,25000.0,250000,250001,7.22,10.0,faulty,1.0,A,40,40,True,TT_s1.0_pA_l40,50000,100000.0,180500.0,200500.0,110000,180000,181000.0,200000.0
TT_fault_Data_Extra_TT_Fault_Cases_1_Phase_a_1_1_40_fault_at_1_7_202,TT fault Data\Extra TT Fault Cases\1%\Phase_a_1%\1%_40% fault at 1_7.202,D:\Naveen\TT fault Data\Extra TT Fault Cases\1%\Phase_a_1%\1%_40% fault at 1_7.202\TTphaseAat1Loading40andFat7p202_03.out,D:\Naveen\TT fault Data\Extra TT Fault Cases\1%\Phase_a_1%\1%_40% fault at 1_7.202\TTphaseAat1Loading40andFat7p202_02.out,D:\Naveen\TT fault Data\Extra TT Fault Cases\1%\Phase_a_1%\1%_40% fault at 1_7.202\TTphaseAat1Loading40andFat7p202.inf,D:\Naveen\TT fault Data\Extra TT Fault Cases\1%\Phase_a_1%\1%_40% fault at 1_7.202\TTphaseAat1Loading40andFat7p202.infx,25000.0,250000,250001,7.202,1.0,faulty,1.0,A,40,40,True,TT_s1.0_pA_l40,50000,100000.0,180050.0,200050.0,110000,179550,180550.0,199550.0
TT_fault_Data_Extra_TT_Fault_Cases_1_Phase_a_1_1_40_fault_at_2_7_204,TT fault Data\Extra TT Fault Cases\1%\Phase_a_1%\1%_40% fault at 2_7.204,D:\Naveen\TT fault Data\Extra TT Fault Cases\1%\Phase_a_1%\1%_40% fault at 2_7.204\TTphaseAat1Loading40andFat7p204_03.out,D:\Naveen\TT fault Data\Extra TT Fault Cases\1%\Phase_a_1%\1%_40% fault at 2_7.204\TTphaseAat1Loading40andFat7p204_02.out,D:\Naveen\TT fault Data\Extra TT Fault Cases\1%\Phase_a_1%\1%_40% fault at 2_7.204\TTphaseAat1Loading40andFat7p204.inf,D:\Naveen\TT fault Data\Extra TT Fault Cases\1%\Phase_a_1%\1%_40% fault at 2_7.204\TTphaseAat1Loading40andFat7p204.infx,25000.0,250000,250001,7.204,2.0,faulty,1.0,A,40,40,True,TT_s1.0_pA_l40,50000,100000.0,180100.0,200100.0,110000,179600,180600.0,199600.0
TT_fault_Data_Extra_TT_Fault_Cases_1_Phase_a_1_1_40_fault_at_3_7_206,TT fault Data\Extra TT Fault Cases\1%\Phase_a_1%\1%_40% fault at 3_7.206,D:\Naveen\TT fault Data\Extra TT Fault Cases\1%\Phase_a_1%\1%_40% fault at 3_7.206\TTphaseAat1Loading40andFat7p206_03.out,D:\Naveen\TT fault Data\Extra TT Fault Cases\1%\Phase_a_1%\1%_40% fault at 3_7.206\TTphaseAat1Loading40andFat7p206_02.out,D:\Naveen\TT fault Data\Extra TT Fault Cases\1%\Phase_a_1%\1%_40% fault at 3_7.206\TTphaseAat1Loading40andFat7p206.inf,D:\Naveen\TT fault Data\Extra TT Fault Cases\1%\Phase_a_1%\1%_40% fault at 3_7.206\TTphaseAat1Loading40andFat7p206.infx,25000.0,250000,250001,7.206,3.0,faulty,1.0,A,40,40,True,TT_s1.0_pA_l40,50000,100000.0,180150.0,200150.0,110000,179650,180650.0,199650.0
TT_fault_Data_Extra_TT_Fault_Cases_1_Phase_a_1_1_40_fault_at_4_7_208,TT fault Data\Extra TT Fault Cases\1%\Phase_a_1%\1%_40% fault at 4_7.208,D:\Naveen\TT fault Data\Extra TT Fault Cases\1%\Phase_a_1%\1%_40% fault at 4_7.208\TTphaseAat1Loading40andFat7p208_03.out,D:\Naveen\TT fault Data\Extra TT Fault Cases\1%\Phase_a_1%\1%_40% fault at 4_7.208\TTphaseAat1Loading40andFat7p208_02.out,D:\Naveen\TT fault Data\Extra TT Fault Cases\1%\Phase_a_1%\1%_40% fault at 4_7.208\TTphaseAat1Loading40andFat7p208.inf,D:\Naveen\TT fault Data\Extra TT Fault Cases\1%\Phase_a_1%\1%_40% fault at 4_7.208\TTphaseAat1Loading40andFat7p208.infx,25000.0,250000,250001,7.208,4.0,faulty,1.0,A,40,40,True,TT_s1.0_pA_l40,50000,100000.0,180200.0,200200.0,110000,179700,180700.0,199700.0
TT_fault_Data_Extra_TT_Fault_Cases_1_Phase_a_1_1_40_fault_at_5_7_210,TT fault Data\Extra TT Fault Cases\1%\Phase_a_1%\1%_40% fault at 5_7.210,D:\Naveen\TT fault Data\Extra TT Fault Cases\1%\Phase_a_1%\1%_40% fault at 5_7.210\TTphaseAat1Loading40andFat7p210_03.out,D:\Naveen\TT fault Data\Extra TT Fault Cases\1%\Phase_a_1%\1%_40% fault at 5_7.210\TTphaseAat1Loading40andFat7p210_02.out,D:\Naveen\TT fault Data\Extra TT Fault Cases\1%\Phase_a_1%\1%_40% fault at 5_7.210\TTphaseAat1Loading40andFat7p210.inf,D:\Naveen\TT fault Data\Extra TT Fault Cases\1%\Phase_a_1%\1%_40% fault at 5_7.210\TTphaseAat1Loading40andFat7p210.infx,25000.0,250000,250001,7.21,5.0,faulty,1.0,A,40,40,True,TT_s1.0_pA_l40,50000,100000.0,180250.0,200250.0,110000,179750,180750.0,199750.0
TT_fault_Data_Extra_TT_Fault_Cases_1_Phase_a_1_1_40_fault_at_6_7_212,TT fault Data\Extra TT Fault Cases\1%\Phase_a_1%\1%_40% fault at 6_7.212,D:\Naveen\TT fault Data\Extra TT Fault Cases\1%\Phase_a_1%\1%_40% fault at 6_7.212\TTphaseAat1Loading40andFat7p212_03.out,D:\Naveen\TT fault Data\Extra TT Fault Cases\1%\Phase_a_1%\1%_40% fault at 6_7.212\TTphaseAat1Loading40andFat7p212_02.out,D:\Naveen\TT fault Data\Extra TT Fault Cases\1%\Phase_a_1%\1%_40% fault at 6_7.212\TTphaseAat1Loading40andFat7p212.inf,D:\Naveen\TT fault Data\Extra TT Fault Cases\1%\Phase_a_1%\1%_40% fault at 6_7.212\TTphaseAat1Loading40andFat7p212.infx,25000.0,250000,250001,7.212,6.0,faulty,1.0,A,40,40,True,TT_s1.0_pA_l40,50000,100000.0,180300.0,200300.0,110000,179800,180800.0,199800.0
TT_fault_Data_Extra_TT_Fault_Cases_1_Phase_a_1_1_40_fault_at_7_7_214,TT fault Data\Extra TT Fault Cases\1%\Phase_a_1%\1%_40% fault at 7_7.214,D:\Naveen\TT fault Data\Extra TT Fault Cases\1%\Phase_a_1%\1%_40% fault at 7_7.214\TTphaseAat1Loading40andFat7p214_03.out,D:\Naveen\TT fault Data\Extra TT Fault Cases\1%\Phase_a_1%\1%_40% fault at 7_7.214\TTphaseAat1Loading40andFat7p214_02.out,D:\Naveen\TT fault Data\Extra TT Fault Cases\1%\Phase_a_1%\1%_40% fault at 7_7.214\TTphaseAat1Loading40andFat7p214.inf,D:\Naveen\TT fault Data\Extra TT Fault Cases\1%\Phase_a_1%\1%_40% fault at 7_7.214\TTphaseAat1Loading40andFat7p214.infx,25000.0,250000,250001,7.214,7.0,faulty,1.0,A,40,40,True,TT_s1.0_pA_l40,50000,100000.0,180350.0,200350.0,110000,179850,180850.0,199850.0
TT_fault_Data_Extra_TT_Fault_Cases_1_Phase_a_1_1_40_fault_at_8_7_216,TT fault Data\Extra TT Fault Cases\1%\Phase_a_1%\1%_40% fault at 8_7.216,D:\Naveen\TT fault Data\Extra TT Fault Cases\1%\Phase_a_1%\1%_40% fault at 8_7.216\TTphaseAat1Loading40andFat7p216_03.out,D:\Naveen\TT fault Data\Extra TT Fault Cases\1%\Phase_a_1%\1%_40% fault at 8_7.216\TTphaseAat1Loading40andFat7p216_02.out,D:\Naveen\TT fault Data\Extra TT Fault Cases\1%\Phase_a_1%\1%_40% fault at 8_7.216\TTphaseAat1Loading40andFat7p216.inf,D:\Naveen\TT fault Data\Extra TT Fault Cases\1%\Phase_a_1%\1%_40% fault at 8_7.216\TTphaseAat1Loading40andFat7p216.infx,25000.0,250000,250001,7.216,8.0,faulty,1.0,A,40,40,True,TT_s1.0_pA_l40,50000,100000.0,180400.0,200400.0,110000,179900,180900.0,199900.0
TT_fault_Data_Extra_TT_Fault_Cases_1_Phase_a_1_1_40_fault_at_9_7_218,TT fault Data\Extra TT Fault Cases\1%\Phase_a_1%\1%_40% fault at 9_7.218,D:\Naveen\TT fault Data\Extra TT Fault Cases\1%\Phase_a_1%\1%_40% fault at 9_7.218\TTphaseAat1Loading40andFat7p218_03.out,D:\Naveen\TT fault Data\Extra TT Fault Cases\1%\Phase_a_1%\1%_40% fault at 9_7.218\TTphaseAat1Loading40andFat7p218_02.out,D:\Naveen\TT fault Data\Extra TT Fault Cases\1%\Phase_a_1%\1%_40% fault at 9_7.218\TTphaseAat1Loading40andFat7p218.inf,D:\Naveen\TT fault Data\Extra TT Fault Cases\1%\Phase_a_1%\1%_40% fault at 9_7.218\TTphaseAat1Loading40andFat7p218.infx,25000.0,250000,250001,7.218,9.0,faulty,1.0,A,40,40,True,TT_s1.0_pA_l40,50000,100000.0,180450.0,200450.0,110000,179950,180950.0,199950.0
TT_fault_Data_Extra_TT_Fault_Cases_1_Phase_b_1_1_40_fault_at_10_7_22,TT fault Data\Extra TT Fault Cases\1%\Phase_b_1%\1%_40% fault at 10_7.22,D:\Naveen\TT fault Data\Extra TT Fault Cases\1%\Phase_b_1%\1%_40% fault at 10_7.22\TTphaseBat1Loading40andFat7p22_03.out,D:\Naveen\TT fault Data\Extra TT Fault Cases\1%\Phase_b_1%\1%_40% fault at 10_7.22\TTphaseBat1Loading40andFat7p22_02.out,D:\Naveen\TT fault Data\Extra TT Fault Cases\1%\Phase_b_1%\1%_40% fault at 10_7.22\TTphaseBat1Loading40andFat7p22.inf,D:\Naveen\TT fault Data\Extra TT Fault Cases\1%\Phase_b_1%\1%_40% fault at 10_7.22\TTphaseBat1Loading40andFat7p22.infx,25000.0,250000,250001,7.22,10.0,faulty,1.0,B,40,40,True,TT_s1.0_pB_l40,50000,100000.0,180500.0,200500.0,110000,180000,181000.0,200000.0
TT_fault_Data_Extra_TT_Fault_Cases_1_Phase_b_1_1_40_fault_at_1_7_202,TT fault Data\Extra TT Fault Cases\1%\Phase_b_1%\1%_40% fault at 1_7.202,D:\Naveen\TT fault Data\Extra TT Fault Cases\1%\Phase_b_1%\1%_40% fault at 1_7.202\TTphaseBat1Loading40andFat7p202_03.out,D:\Naveen\TT fault Data\Extra TT Fault Cases\1%\Phase_b_1%\1%_40% fault at 1_7.202\TTphaseBat1Loading40andFat7p202_02.out,D:\Naveen\TT fault Data\Extra TT Fault Cases\1%\Phase_b_1%\1%_40% fault at 1_7.202\TTphaseBat1Loading40andFat7p202.inf,D:\Naveen\TT fault Data\Extra TT Fault Cases\1%\Phase_b_1%\1%_40% fault at 1_7.202\TTphaseBat1Loading40andFat7p202.infx,25000.0,250000,250001,7.202,1.0,faulty,1.0,B,40,40,True,TT_s1.0_pB_l40,50000,100000.0,180050.0,200050.0,110000,179550,180550.0,199550.0
TT_fault_Data_Extra_TT_Fault_Cases_1_Phase_b_1_1_40_fault_at_2_7_204,TT fault Data\Extra TT Fault Cases\1%\Phase_b_1%\1%_40% fault at 2_7.204,D:\Naveen\TT fault Data\Extra TT Fault Cases\1%\Phase_b_1%\1%_40% fault at 2_7.204\TTphaseBat1Loading40andFat7p204_03.out,D:\Naveen\TT fault Data\Extra TT Fault Cases\1%\Phase_b_1%\1%_40% fault at 2_7.204\TTphaseBat1Loading40andFat7p204_02.out,D:\Naveen\TT fault Data\Extra TT Fault Cases\1%\Phase_b_1%\1%_40% fault at 2_7.204\TTphaseBat1Loading40andFat7p204.inf,D:\Naveen\TT fault Data\Extra TT Fault Cases\1%\Phase_b_1%\1%_40% fault at 2_7.204\TTphaseBat1Loading40andFat7p204.infx,25000.0,250000,250001,7.204,2.0,faulty,1.0,B,40,40,True,TT_s1.0_pB_l40,50000,100000.0,180100.0,200100.0,110000,179600,180600.0,199600.0
TT_fault_Data_Extra_TT_Fault_Cases_1_Phase_b_1_1_40_fault_at_3_7_206,TT fault Data\Extra TT Fault Cases\1%\Phase_b_1%\1%_40% fault at 3_7.206,D:\Naveen\TT fault Data\Extra TT Fault Cases\1%\Phase_b_1%\1%_40% fault at 3_7.206\TTphaseBat1Loading40andFat7p206_03.out,D:\Naveen\TT fault Data\Extra TT Fault Cases\1%\Phase_b_1%\1%_40% fault at 3_7.206\TTphaseBat1Loading40andFat7p206_02.out,D:\Naveen\TT fault Data\Extra TT Fault Cases\1%\Phase_b_1%\1%_40% fault at 3_7.206\TTphaseBat1Loading40andFat7p206.inf,D:\Naveen\TT fault Data\Extra TT Fault Cases\1%\Phase_b_1%\1%_40% fault at 3_7.206\TTphaseBat1Loading40andFat7p206.infx,25000.0,250000,250001,7.206,3.0,faulty,1.0,B,40,40,True,TT_s1.0_pB_l40,50000,100000.0,180150.0,200150.0,110000,179650,180650.0,199650.0
TT_fault_Data_Extra_TT_Fault_Cases_1_Phase_b_1_1_40_fault_at_4_7_208,TT fault Data\Extra TT Fault Cases\1%\Phase_b_1%\1%_40% fault at 4_7.208,D:\Naveen\TT fault Data\Extra TT Fault Cases\1%\Phase_b_1%\1%_40% fault at 4_7.208\TTphaseBat1Loading40andFat7p208_03.out,D:\Naveen\TT fault Data\Extra TT Fault Cases\1%\Phase_b_1%\1%_40% fault at 4_7.208\TTphaseBat1Loading40andFat7p208_02.out,D:\Naveen\TT fault Data\Extra TT Fault Cases\1%\Phase_b_1%\1%_40% fault at 4_7.208\TTphaseBat1Loading40andFat7p208.inf,D:\Naveen\TT fault Data\Extra TT Fault Cases\1%\Phase_b_1%\1%_40% fault at 4_7.208\TTphaseBat1Loading40andFat7p208.infx,25000.0,250000,250001,7.208,4.0,faulty,1.0,B,40,40,True,TT_s1.0_pB_l40,50000,100000.0,180200.0,200200.0,110000,179700,180700.0,199700.0
TT_fault_Data_Extra_TT_Fault_Cases_1_Phase_b_1_1_40_fault_at_5_7_210,TT fault Data\Extra TT Fault Cases\1%\Phase_b_1%\1%_40% fault at 5_7.210,D:\Naveen\TT fault Data\Extra TT Fault Cases\1%\Phase_b_1%\1%_40% fault at 5_7.210\TTphaseBat1Loading40andFat7p210_03.out,D:\Naveen\TT fault Data\Extra TT Fault Cases\1%\Phase_b_1%\1%_40% fault at 5_7.210\TTphaseBat1Loading40andFat7p210_02.out,D:\Naveen\TT fault Data\Extra TT Fault Cases\1%\Phase_b_1%\1%_40% fault at 5_7.210\TTphaseBat1Loading40andFat7p210.inf,D:\Naveen\TT fault Data\Extra TT Fault Cases\1%\Phase_b_1%\1%_40% fault at 5_7.210\TTphaseBat1Loading40andFat7p210.infx,25000.0,250000,250001,7.21,5.0,faulty,1.0,B,40,40,True,TT_s1.0_pB_l40,50000,100000.0,180250.0,200250.0,110000,179750,180750.0,199750.0
TT_fault_Data_Extra_TT_Fault_Cases_1_Phase_b_1_1_40_fault_at_6_7_212,TT fault Data\Extra TT Fault Cases\1%\Phase_b_1%\1%_40% fault at 6_7.212,D:\Naveen\TT fault Data\Extra TT Fault Cases\1%\Phase_b_1%\1%_40% fault at 6_7.212\TTphaseBat1Loading40andFat7p212_03.out,D:\Naveen\TT fault Data\Extra TT Fault Cases\1%\Phase_b_1%\1%_40% fault at 6_7.212\TTphaseBat1Loading40andFat7p212_02.out,D:\Naveen\TT fault Data\Extra TT Fault Cases\1%\Phase_b_1%\1%_40% fault at 6_7.212\TTphaseBat1Loading40andFat7p212.inf,D:\Naveen\TT fault Data\Extra TT Fault Cases\1%\Phase_b_1%\1%_40% fault at 6_7.212\TTphaseBat1Loading40andFat7p212.infx,25000.0,250000,250001,7.212,6.0,faulty,1.0,B,40,40,True,TT_s1.0_pB_l40,50000,100000.0,180300.0,200300.0,110000,179800,180800.0,199800.0
