window_id,case_id,group_id,state,label,severity_pct,phase,load_label,load_pct,inception_s,variant,region,src_start,scale
8265,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_3_7_206,TT_s0.3_pC_lNL,faulty,1,0.3,C,NL,0,7.206,3.0,fault,183150,0.004741032142192125
8266,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_3_7_206,TT_s0.3_pC_lNL,faulty,1,0.3,C,NL,0,7.206,3.0,fault,183650,0.004741032142192125
8267,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_3_7_206,TT_s0.3_pC_lNL,faulty,1,0.3,C,NL,0,7.206,3.0,fault,184150,0.004741032142192125
8268,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_3_7_206,TT_s0.3_pC_lNL,faulty,1,0.3,C,NL,0,7.206,3.0,fault,184650,0.004741032142192125
8269,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_3_7_206,TT_s0.3_pC_lNL,faulty,1,0.3,C,NL,0,7.206,3.0,fault,185150,0.004741032142192125
8270,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_3_7_206,TT_s0.3_pC_lNL,faulty,1,0.3,C,NL,0,7.206,3.0,fault,185650,0.004741032142192125
8271,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_3_7_206,TT_s0.3_pC_lNL,faulty,1,0.3,C,NL,0,7.206,3.0,fault,186150,0.004741032142192125
8272,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_3_7_206,TT_s0.3_pC_lNL,faulty,1,0.3,C,NL,0,7.206,3.0,fault,186650,0.004741032142192125
8273,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_3_7_206,TT_s0.3_pC_lNL,faulty,1,0.3,C,NL,0,7.206,3.0,fault,187150,0.004741032142192125
8274,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_3_7_206,TT_s0.3_pC_lNL,faulty,1,0.3,C,NL,0,7.206,3.0,fault,187650,0.004741032142192125
8275,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_3_7_206,TT_s0.3_pC_lNL,faulty,1,0.3,C,NL,0,7.206,3.0,fault,188150,0.004741032142192125
8276,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_3_7_206,TT_s0.3_pC_lNL,faulty,1,0.3,C,NL,0,7.206,3.0,fault,188650,0.004741032142192125
8277,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_3_7_206,TT_s0.3_pC_lNL,faulty,1,0.3,C,NL,0,7.206,3.0,fault,189150,0.004741032142192125
8278,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_3_7_206,TT_s0.3_pC_lNL,faulty,1,0.3,C,NL,0,7.206,3.0,fault,189650,0.004741032142192125
8279,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_3_7_206,TT_s0.3_pC_lNL,faulty,1,0.3,C,NL,0,7.206,3.0,fault,190150,0.004741032142192125
8280,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_3_7_206,TT_s0.3_pC_lNL,faulty,1,0.3,C,NL,0,7.206,3.0,fault,190650,0.004741032142192125
8281,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_3_7_206,TT_s0.3_pC_lNL,faulty,1,0.3,C,NL,0,7.206,3.0,fault,191150,0.004741032142192125
8282,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_3_7_206,TT_s0.3_pC_lNL,faulty,1,0.3,C,NL,0,7.206,3.0,fault,191650,0.004741032142192125
8283,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_3_7_206,TT_s0.3_pC_lNL,faulty,1,0.3,C,NL,0,7.206,3.0,fault,192150,0.004741032142192125
8284,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_3_7_206,TT_s0.3_pC_lNL,faulty,1,0.3,C,NL,0,7.206,3.0,fault,192650,0.004741032142192125
8285,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_3_7_206,TT_s0.3_pC_lNL,faulty,1,0.3,C,NL,0,7.206,3.0,fault,193150,0.004741032142192125
8286,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_3_7_206,TT_s0.3_pC_lNL,faulty,1,0.3,C,NL,0,7.206,3.0,fault,193650,0.004741032142192125
8287,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_3_7_206,TT_s0.3_pC_lNL,faulty,1,0.3,C,NL,0,7.206,3.0,fault,194150,0.004741032142192125
8288,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_3_7_206,TT_s0.3_pC_lNL,faulty,1,0.3,C,NL,0,7.206,3.0,fault,194650,0.004741032142192125
8289,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_3_7_206,TT_s0.3_pC_lNL,faulty,1,0.3,C,NL,0,7.206,3.0,fault,195150,0.004741032142192125
8290,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_3_7_206,TT_s0.3_pC_lNL,faulty,1,0.3,C,NL,0,7.206,3.0,fault,195650,0.004741032142192125
8291,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_3_7_206,TT_s0.3_pC_lNL,faulty,1,0.3,C,NL,0,7.206,3.0,fault,196150,0.004741032142192125
8292,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_3_7_206,TT_s0.3_pC_lNL,faulty,1,0.3,C,NL,0,7.206,3.0,fault,196650,0.004741032142192125
8293,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_3_7_206,TT_s0.3_pC_lNL,faulty,1,0.3,C,NL,0,7.206,3.0,fault,197150,0.004741032142192125
8294,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_3_7_206,TT_s0.3_pC_lNL,faulty,1,0.3,C,NL,0,7.206,3.0,fault,197650,0.004741032142192125
8295,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_4_7_208,TT_s0.3_pC_lNL,healthy,0,0.0,,NL,0,7.208,4.0,prefault,80000,0.0047410340048372746
8296,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_4_7_208,TT_s0.3_pC_lNL,healthy,0,0.0,,NL,0,7.208,4.0,prefault,84000,0.0047410340048372746
8297,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_4_7_208,TT_s0.3_pC_lNL,healthy,0,0.0,,NL,0,7.208,4.0,prefault,88000,0.0047410340048372746
8298,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_4_7_208,TT_s0.3_pC_lNL,healthy,0,0.0,,NL,0,7.208,4.0,prefault,92000,0.0047410340048372746
8299,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_4_7_208,TT_s0.3_pC_lNL,healthy,0,0.0,,NL,0,7.208,4.0,prefault,96000,0.0047410340048372746
8300,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_4_7_208,TT_s0.3_pC_lNL,healthy,0,0.0,,NL,0,7.208,4.0,prefault,100000,0.0047410340048372746
8301,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_4_7_208,TT_s0.3_pC_lNL,healthy,0,0.0,,NL,0,7.208,4.0,prefault,104000,0.0047410340048372746
8302,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_4_7_208,TT_s0.3_pC_lNL,healthy,0,0.0,,NL,0,7.208,4.0,prefault,108000,0.0047410340048372746
8303,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_4_7_208,TT_s0.3_pC_lNL,healthy,0,0.0,,NL,0,7.208,4.0,prefault,112000,0.0047410340048372746
8304,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_4_7_208,TT_s0.3_pC_lNL,healthy,0,0.0,,NL,0,7.208,4.0,prefault,116000,0.0047410340048372746
8305,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_4_7_208,TT_s0.3_pC_lNL,healthy,0,0.0,,NL,0,7.208,4.0,prefault,120000,0.0047410340048372746
8306,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_4_7_208,TT_s0.3_pC_lNL,healthy,0,0.0,,NL,0,7.208,4.0,prefault,124000,0.0047410340048372746
8307,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_4_7_208,TT_s0.3_pC_lNL,healthy,0,0.0,,NL,0,7.208,4.0,prefault,128000,0.0047410340048372746
8308,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_4_7_208,TT_s0.3_pC_lNL,healthy,0,0.0,,NL,0,7.208,4.0,prefault,132000,0.0047410340048372746
8309,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_4_7_208,TT_s0.3_pC_lNL,healthy,0,0.0,,NL,0,7.208,4.0,prefault,136000,0.0047410340048372746
8310,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_4_7_208,TT_s0.3_pC_lNL,healthy,0,0.0,,NL,0,7.208,4.0,prefault,140000,0.0047410340048372746
8311,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_4_7_208,TT_s0.3_pC_lNL,healthy,0,0.0,,NL,0,7.208,4.0,prefault,144000,0.0047410340048372746
8312,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_4_7_208,TT_s0.3_pC_lNL,healthy,0,0.0,,NL,0,7.208,4.0,prefault,148000,0.0047410340048372746
8313,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_4_7_208,TT_s0.3_pC_lNL,healthy,0,0.0,,NL,0,7.208,4.0,prefault,152000,0.0047410340048372746
8314,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_4_7_208,TT_s0.3_pC_lNL,healthy,0,0.0,,NL,0,7.208,4.0,prefault,156000,0.0047410340048372746
8315,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_4_7_208,TT_s0.3_pC_lNL,healthy,0,0.0,,NL,0,7.208,4.0,prefault,160000,0.0047410340048372746
8316,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_4_7_208,TT_s0.3_pC_lNL,healthy,0,0.0,,NL,0,7.208,4.0,prefault,164000,0.0047410340048372746
8317,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_4_7_208,TT_s0.3_pC_lNL,healthy,0,0.0,,NL,0,7.208,4.0,prefault,168000,0.0047410340048372746
8318,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_4_7_208,TT_s0.3_pC_lNL,healthy,0,0.0,,NL,0,7.208,4.0,prefault,172000,0.0047410340048372746
8319,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_4_7_208,TT_s0.3_pC_lNL,healthy,0,0.0,,NL,0,7.208,4.0,prefault,176000,0.0047410340048372746
8320,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_4_7_208,TT_s0.3_pC_lNL,faulty,1,0.3,C,NL,0,7.208,4.0,fault,180700,0.0047410340048372746
8321,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_4_7_208,TT_s0.3_pC_lNL,faulty,1,0.3,C,NL,0,7.208,4.0,fault,181200,0.0047410340048372746
8322,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_4_7_208,TT_s0.3_pC_lNL,faulty,1,0.3,C,NL,0,7.208,4.0,fault,181700,0.0047410340048372746
8323,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_4_7_208,TT_s0.3_pC_lNL,faulty,1,0.3,C,NL,0,7.208,4.0,fault,182200,0.0047410340048372746
8324,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_4_7_208,TT_s0.3_pC_lNL,faulty,1,0.3,C,NL,0,7.208,4.0,fault,182700,0.0047410340048372746
8325,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_4_7_208,TT_s0.3_pC_lNL,faulty,1,0.3,C,NL,0,7.208,4.0,fault,183200,0.0047410340048372746
8326,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_4_7_208,TT_s0.3_pC_lNL,faulty,1,0.3,C,NL,0,7.208,4.0,fault,183700,0.0047410340048372746
8327,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_4_7_208,TT_s0.3_pC_lNL,faulty,1,0.3,C,NL,0,7.208,4.0,fault,184200,0.0047410340048372746
8328,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_4_7_208,TT_s0.3_pC_lNL,faulty,1,0.3,C,NL,0,7.208,4.0,fault,184700,0.0047410340048372746
8329,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_4_7_208,TT_s0.3_pC_lNL,faulty,1,0.3,C,NL,0,7.208,4.0,fault,185200,0.0047410340048372746
8330,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_4_7_208,TT_s0.3_pC_lNL,faulty,1,0.3,C,NL,0,7.208,4.0,fault,185700,0.0047410340048372746
8331,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_4_7_208,TT_s0.3_pC_lNL,faulty,1,0.3,C,NL,0,7.208,4.0,fault,186200,0.0047410340048372746
8332,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_4_7_208,TT_s0.3_pC_lNL,faulty,1,0.3,C,NL,0,7.208,4.0,fault,186700,0.0047410340048372746
8333,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_4_7_208,TT_s0.3_pC_lNL,faulty,1,0.3,C,NL,0,7.208,4.0,fault,187200,0.0047410340048372746
8334,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_4_7_208,TT_s0.3_pC_lNL,faulty,1,0.3,C,NL,0,7.208,4.0,fault,187700,0.0047410340048372746
8335,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_4_7_208,TT_s0.3_pC_lNL,faulty,1,0.3,C,NL,0,7.208,4.0,fault,188200,0.0047410340048372746
8336,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_4_7_208,TT_s0.3_pC_lNL,faulty,1,0.3,C,NL,0,7.208,4.0,fault,188700,0.0047410340048372746
8337,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_4_7_208,TT_s0.3_pC_lNL,faulty,1,0.3,C,NL,0,7.208,4.0,fault,189200,0.0047410340048372746
8338,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_4_7_208,TT_s0.3_pC_lNL,faulty,1,0.3,C,NL,0,7.208,4.0,fault,189700,0.0047410340048372746
8339,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_4_7_208,TT_s0.3_pC_lNL,faulty,1,0.3,C,NL,0,7.208,4.0,fault,190200,0.0047410340048372746
8340,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_4_7_208,TT_s0.3_pC_lNL,faulty,1,0.3,C,NL,0,7.208,4.0,fault,190700,0.0047410340048372746
8341,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_4_7_208,TT_s0.3_pC_lNL,faulty,1,0.3,C,NL,0,7.208,4.0,fault,191200,0.0047410340048372746
8342,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_4_7_208,TT_s0.3_pC_lNL,faulty,1,0.3,C,NL,0,7.208,4.0,fault,191700,0.0047410340048372746
8343,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_4_7_208,TT_s0.3_pC_lNL,faulty,1,0.3,C,NL,0,7.208,4.0,fault,192200,0.0047410340048372746
8344,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_4_7_208,TT_s0.3_pC_lNL,faulty,1,0.3,C,NL,0,7.208,4.0,fault,192700,0.0047410340048372746
8345,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_4_7_208,TT_s0.3_pC_lNL,faulty,1,0.3,C,NL,0,7.208,4.0,fault,193200,0.0047410340048372746
8346,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_4_7_208,TT_s0.3_pC_lNL,faulty,1,0.3,C,NL,0,7.208,4.0,fault,193700,0.0047410340048372746
8347,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_4_7_208,TT_s0.3_pC_lNL,faulty,1,0.3,C,NL,0,7.208,4.0,fault,194200,0.0047410340048372746
8348,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_4_7_208,TT_s0.3_pC_lNL,faulty,1,0.3,C,NL,0,7.208,4.0,fault,194700,0.0047410340048372746
8349,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_4_7_208,TT_s0.3_pC_lNL,faulty,1,0.3,C,NL,0,7.208,4.0,fault,195200,0.0047410340048372746
8350,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_4_7_208,TT_s0.3_pC_lNL,faulty,1,0.3,C,NL,0,7.208,4.0,fault,195700,0.0047410340048372746
8351,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_4_7_208,TT_s0.3_pC_lNL,faulty,1,0.3,C,NL,0,7.208,4.0,fault,196200,0.0047410340048372746
8352,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_4_7_208,TT_s0.3_pC_lNL,faulty,1,0.3,C,NL,0,7.208,4.0,fault,196700,0.0047410340048372746
8353,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_4_7_208,TT_s0.3_pC_lNL,faulty,1,0.3,C,NL,0,7.208,4.0,fault,197200,0.0047410340048372746
8354,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_4_7_208,TT_s0.3_pC_lNL,faulty,1,0.3,C,NL,0,7.208,4.0,fault,197700,0.0047410340048372746
8355,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_5_7_210,TT_s0.3_pC_lNL,healthy,0,0.0,,NL,0,7.21,5.0,prefault,80000,0.004741033539175987
8356,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_5_7_210,TT_s0.3_pC_lNL,healthy,0,0.0,,NL,0,7.21,5.0,prefault,84000,0.004741033539175987
8357,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_5_7_210,TT_s0.3_pC_lNL,healthy,0,0.0,,NL,0,7.21,5.0,prefault,88000,0.004741033539175987
8358,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_5_7_210,TT_s0.3_pC_lNL,healthy,0,0.0,,NL,0,7.21,5.0,prefault,92000,0.004741033539175987
8359,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_5_7_210,TT_s0.3_pC_lNL,healthy,0,0.0,,NL,0,7.21,5.0,prefault,96000,0.004741033539175987
8360,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_5_7_210,TT_s0.3_pC_lNL,healthy,0,0.0,,NL,0,7.21,5.0,prefault,100000,0.004741033539175987
8361,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_5_7_210,TT_s0.3_pC_lNL,healthy,0,0.0,,NL,0,7.21,5.0,prefault,104000,0.004741033539175987
8362,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_5_7_210,TT_s0.3_pC_lNL,healthy,0,0.0,,NL,0,7.21,5.0,prefault,108000,0.004741033539175987
8363,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_5_7_210,TT_s0.3_pC_lNL,healthy,0,0.0,,NL,0,7.21,5.0,prefault,112000,0.004741033539175987
8364,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_5_7_210,TT_s0.3_pC_lNL,healthy,0,0.0,,NL,0,7.21,5.0,prefault,116000,0.004741033539175987
8365,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_5_7_210,TT_s0.3_pC_lNL,healthy,0,0.0,,NL,0,7.21,5.0,prefault,120000,0.004741033539175987
8366,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_5_7_210,TT_s0.3_pC_lNL,healthy,0,0.0,,NL,0,7.21,5.0,prefault,124000,0.004741033539175987
8367,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_5_7_210,TT_s0.3_pC_lNL,healthy,0,0.0,,NL,0,7.21,5.0,prefault,128000,0.004741033539175987
8368,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_5_7_210,TT_s0.3_pC_lNL,healthy,0,0.0,,NL,0,7.21,5.0,prefault,132000,0.004741033539175987
8369,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_5_7_210,TT_s0.3_pC_lNL,healthy,0,0.0,,NL,0,7.21,5.0,prefault,136000,0.004741033539175987
8370,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_5_7_210,TT_s0.3_pC_lNL,healthy,0,0.0,,NL,0,7.21,5.0,prefault,140000,0.004741033539175987
8371,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_5_7_210,TT_s0.3_pC_lNL,healthy,0,0.0,,NL,0,7.21,5.0,prefault,144000,0.004741033539175987
8372,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_5_7_210,TT_s0.3_pC_lNL,healthy,0,0.0,,NL,0,7.21,5.0,prefault,148000,0.004741033539175987
8373,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_5_7_210,TT_s0.3_pC_lNL,healthy,0,0.0,,NL,0,7.21,5.0,prefault,152000,0.004741033539175987
8374,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_5_7_210,TT_s0.3_pC_lNL,healthy,0,0.0,,NL,0,7.21,5.0,prefault,156000,0.004741033539175987
8375,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_5_7_210,TT_s0.3_pC_lNL,healthy,0,0.0,,NL,0,7.21,5.0,prefault,160000,0.004741033539175987
8376,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_5_7_210,TT_s0.3_pC_lNL,healthy,0,0.0,,NL,0,7.21,5.0,prefault,164000,0.004741033539175987
8377,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_5_7_210,TT_s0.3_pC_lNL,healthy,0,0.0,,NL,0,7.21,5.0,prefault,168000,0.004741033539175987
8378,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_5_7_210,TT_s0.3_pC_lNL,healthy,0,0.0,,NL,0,7.21,5.0,prefault,172000,0.004741033539175987
8379,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_5_7_210,TT_s0.3_pC_lNL,healthy,0,0.0,,NL,0,7.21,5.0,prefault,176000,0.004741033539175987
8380,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_5_7_210,TT_s0.3_pC_lNL,faulty,1,0.3,C,NL,0,7.21,5.0,fault,180750,0.004741033539175987
8381,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_5_7_210,TT_s0.3_pC_lNL,faulty,1,0.3,C,NL,0,7.21,5.0,fault,181250,0.004741033539175987
8382,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_5_7_210,TT_s0.3_pC_lNL,faulty,1,0.3,C,NL,0,7.21,5.0,fault,181750,0.004741033539175987
8383,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_5_7_210,TT_s0.3_pC_lNL,faulty,1,0.3,C,NL,0,7.21,5.0,fault,182250,0.004741033539175987
8384,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_5_7_210,TT_s0.3_pC_lNL,faulty,1,0.3,C,NL,0,7.21,5.0,fault,182750,0.004741033539175987
8385,TT_fault_Data_Extra_TT_Fault_Cases_0_3_Phase_c_0_3_0_3_NL_fault_at_5_7_210,TT_s0.3_pC_lNL,faulty,1,0.3,C,NL,0,7.21,5.0,fault,183250,0.004741033539175987
